"index","page_name","d_year","d_month","City","Country","Users","Sessions","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"467","Visit Kosice","2021","04","Petrvald","Czechia","1","1","Point","101825455","101825455","locality","Petřvald","Moravian-Silesian","Czechia","18.150328","49.705953","0.6","Petrvald, Czechia","345.21","283","18.14996","49.706094"
"577","Visit Kosice","2021","10","Petrvald","Czechia","1","1","Point","101825455","101825455","locality","Petřvald","Moravian-Silesian","Czechia","18.150328","49.705953","0.6","Petrvald, Czechia","345.21","283","18.14996","49.706094"
"159","Visit Kosice","2021","01","Pilsen","Czechia","2","2","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"191","Visit Kosice","2021","02","Pilsen","Czechia","2","2","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"118","Visit Kosice","2021","03","Pilsen","Czechia","3","4","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"305","Visit Kosice","2021","04","Pilsen","Czechia","1","1","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"133","Visit Kosice","2021","05","Pilsen","Czechia","4","4","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"413","Visit Kosice","2021","06","Pilsen","Czechia","1","1","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"170","Visit Kosice","2021","07","Pilsen","Czechia","6","6","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"394","Visit Kosice","2021","08","Pilsen","Czechia","2","2","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"178","Visit Kosice","2021","09","Pilsen","Czechia","6","9","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"132","Visit Kosice","2021","10","Pilsen","Czechia","4","4","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"315","Visit Kosice","2021","11","Pilsen","Czechia","1","1","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"242","Visit Kosice","2021","12","Pilsen","Czechia","1","1","Point","101748111","101748111","locality","Pilsen","Plzeň","Czechia","13.375817","49.734736","0.6","Pilsen, Czechia","752.56","513","13.375849","49.734746"
"270","Visit Kosice","2021","01","Pisek","Czechia","1","1","Point","101779781","101779781","locality","Písek","South Bohemian","Czechia","14.14587","49.308245","0.6","Pisek, Czechia","664.81","505","14.144536","49.308061"
"393","Visit Kosice","2021","08","Pisek","Czechia","2","5","Point","101779781","101779781","locality","Písek","South Bohemian","Czechia","14.14587","49.308245","0.6","Pisek, Czechia","664.81","505","14.144536","49.308061"
"560","Visit Kosice","2021","09","Pisek","Czechia","1","2","Point","101779781","101779781","locality","Písek","South Bohemian","Czechia","14.14587","49.308245","0.6","Pisek, Czechia","664.81","505","14.144536","49.308061"
"574","Visit Kosice","2021","05","Podborany","Czechia","1","1","Point","101824315","101824315","locality","Podbořany","Ústecký","Czechia","13.401826","50.225316","0.6","Podborany, Czechia","747.97","521","13.402835","50.22541"
"834","Visit Kosice","2021","08","Podebrady","Czechia","1","1","Point","101825643","101825643","locality","Poděbrady","Central Bohemian","Czechia","15.116974","50.149136","0.6","Podebrady, Czechia","613.39","482","15.117115","50.149317"
"384","Visit Kosice","2021","05","Polna","Czechia","1","1","Point","101826425","101826425","locality","Polná","Vysocina","Czechia","15.717764","49.487749","0.6","Polna, Czechia","535.97","398","15.717692","49.487677"
"16","Visit Kosice","2021","01","Prague","Czechia","34","35","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"12","Visit Kosice","2021","02","Prague","Czechia","49","50","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"14","Visit Kosice","2021","03","Prague","Czechia","48","61","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"13","Visit Kosice","2021","04","Prague","Czechia","55","80","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"17","Visit Kosice","2021","05","Prague","Czechia","63","82","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"13","Visit Kosice","2021","06","Prague","Czechia","88","103","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"9","Visit Kosice","2021","07","Prague","Czechia","197","240","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"11","Visit Kosice","2021","08","Prague","Czechia","163","200","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"18","Visit Kosice","2021","09","Prague","Czechia","95","101","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"13","Visit Kosice","2021","10","Prague","Czechia","68","80","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"12","Visit Kosice","2021","11","Prague","Czechia","48","59","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"13","Visit Kosice","2021","12","Prague","Czechia","30","32","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"291","Visit Kosice","2021","03","Prelouc","Czechia","1","1","Point","101825255","101825255","locality","Přelouč","Pardubice","Czechia","15.560712","50.037316","0.6","Prelouc, Czechia","585.13","471","15.560703","50.037468"
"638","Visit Kosice","2021","07","Prelouc","Czechia","1","1","Point","101825255","101825255","locality","Přelouč","Pardubice","Czechia","15.560712","50.037316","0.6","Prelouc, Czechia","585.13","471","15.560703","50.037468"
"373","Visit Kosice","2021","02","Prerov","Czechia","1","1","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"316","Visit Kosice","2021","04","Prerov","Czechia","1","1","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"221","Visit Kosice","2021","05","Prerov","Czechia","2","2","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"260","Visit Kosice","2021","06","Prerov","Czechia","2","2","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"290","Visit Kosice","2021","07","Prerov","Czechia","3","3","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"109","Visit Kosice","2021","12","Prerov","Czechia","3","3","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"606","Visit Kosice","2021","10","Prestice","Czechia","1","1","Point","101826485","101826485","locality","Přeštice","Plzeň","Czechia","13.327216","49.576776","0.6","Prestice, Czechia","764.9","517","13.32708","49.576824"
"644","Visit Kosice","2021","02","Pribor","Czechia","1","1","Point","101825429","101825429","locality","Příbor","Moravian-Silesian","Czechia","18.143801","49.639132","0.6","Pribor, Czechia","344.92","282","18.142411","49.640137"
"287","Visit Kosice","2021","01","Pribram","Czechia","1","1","Point","101826619","101826619","locality","Příbram","Central Bohemian","Czechia","14.001386","49.687775","0.6","Pribram, Czechia","706.63","492","14.001434","49.687778"
"299","Visit Kosice","2021","08","Pribram","Czechia","3","3","Point","101826619","101826619","locality","Příbram","Central Bohemian","Czechia","14.001386","49.687775","0.6","Pribram, Czechia","706.63","492","14.001434","49.687778"
"324","Visit Kosice","2021","11","Pribram","Czechia","1","1","Point","101826619","101826619","locality","Příbram","Central Bohemian","Czechia","14.001386","49.687775","0.6","Pribram, Czechia","706.63","492","14.001434","49.687778"
"363","Visit Kosice","2021","02","Prostejov","Czechia","1","1","Point","101840991","101840991","locality","Prostějov","Olomouc","Czechia","17.114327","49.474313","0.6","Prostejov, Czechia","430.82","332","17.113733","49.474388"
"620","Visit Kosice","2021","07","Prostejov","Czechia","1","1","Point","101840991","101840991","locality","Prostějov","Olomouc","Czechia","17.114327","49.474313","0.6","Prostejov, Czechia","430.82","332","17.113733","49.474388"
"377","Visit Kosice","2021","09","Prostejov","Czechia","2","2","Point","101840991","101840991","locality","Prostějov","Olomouc","Czechia","17.114327","49.474313","0.6","Prostejov, Czechia","430.82","332","17.113733","49.474388"
"319","Visit Kosice","2021","04","Rakovnik","Czechia","1","1","Point","101825651","101825651","locality","Rakovník","Central Bohemian","Czechia","13.72845","50.101093","0.6","Rakovnik, Czechia","727.2","500","13.728471","50.10108"
"668","Visit Kosice","2021","02","Revnice","Czechia","1","1","Point","101841029","101841029","locality","Řevnice","Central Bohemian","Czechia","14.233648","49.915688","0.6","Revnice, Czechia","676.51","479","14.233897","49.915458"
"647","Visit Kosice","2021","02","Ricany","Czechia","1","1","Point","101825617","101825617","locality","Říčany","Central Bohemian","Czechia","14.662264","49.995716","0.6","Ricany, Czechia","643.92","453","14.66295","49.995679"
"470","Visit Kosice","2021","03","Ricany","Czechia","1","1","Point","101825617","101825617","locality","Říčany","Central Bohemian","Czechia","14.662264","49.995716","0.6","Ricany, Czechia","643.92","453","14.66295","49.995679"
"937","Visit Kosice","2021","07","Ricany","Czechia","1","1","Point","101825617","101825617","locality","Říčany","Central Bohemian","Czechia","14.662264","49.995716","0.6","Ricany, Czechia","643.92","453","14.66295","49.995679"
"442","Visit Kosice","2021","08","Ricany","Czechia","2","2","Point","101825617","101825617","locality","Říčany","Central Bohemian","Czechia","14.662264","49.995716","0.6","Ricany, Czechia","643.92","453","14.66295","49.995679"
"293","Visit Kosice","2021","01","Rokycany","Czechia","1","1","Point","101840869","101840869","locality","Rokycany","Plzeň","Czechia","13.598429","49.739117","0.6","Rokycany, Czechia","736.16","500","13.598041","49.738795"
"257","Visit Kosice","2021","06","Roudnice nad Labem","Czechia","2","2","Point","101824309","101824309","locality","Roudnice nad Labem","Ústecký","Czechia","14.254064","50.424485","0.6","Roudnice nad Labem, Czechia","708.64","505","14.254755","50.424287"
"278","Visit Kosice","2021","01","Roznov pod Radhostem","Czechia","1","1","Point","101826345","101826345","locality","Rožnov pod Radhoštěm","Zlín","Czechia","18.143127","49.462068","0.6","Roznov pod Radhostem, Czechia","321.37","266","18.142976","49.461844"
"984","Visit Kosice","2021","07","Roztoky","Czechia","1","1","Point","101841019","101841019","locality","Roztoky","Central Bohemian","Czechia","14.392767","50.164026","0.6","Roztoky, Czechia","675.92","487","14.392763","50.164055"
"254","Visit Kosice","2021","12","Rozvadov","Czechia","1","1","Point","1126016975","1126016975","locality","Rozvadov","Plzeň","Czechia","12.55188","49.66817","0.6","Rozvadov, Czechia","819.14","542","12.551837","49.668198"
"293","Visit Kosice","2021","06","Rudna","Czechia","2","2","Point","101825707","101825707","locality","Rudná","Central Bohemian","Czechia","14.225088","50.029005","0.6","Rudna, Czechia","675.33","467","14.225067","50.029042"
"312","Visit Kosice","2021","04","Rumburk","Czechia","1","1","Point","101841089","101841089","locality","Rumburk","Ústecký","Czechia","14.553657","50.951916","0.6","Rumburk, Czechia","727.66","490","14.55333","50.951798"
"321","Visit Kosice","2021","04","Rychnov nad Kneznou","Czechia","1","1","Point","101824255","101824255","locality","Rychnov nad Kněžnou","Hradec Králové","Czechia","16.278157","50.164097","0.6","Rychnov nad Kneznou, Czechia","533.89","429","16.278158","50.164151"
"570","Visit Kosice","2021","09","Rychnov nad Kneznou","Czechia","1","1","Point","101824255","101824255","locality","Rychnov nad Kněžnou","Hradec Králové","Czechia","16.278157","50.164097","0.6","Rychnov nad Kneznou, Czechia","533.89","429","16.278158","50.164151"
"985","Visit Kosice","2021","07","Rymarov","Czechia","1","1","Point","101825393","101825393","locality","Rýmařov","Moravian-Silesian","Czechia","17.272271","49.933833","0.6","Rymarov, Czechia","430.63","366","17.272211","49.93396"
"587","Visit Kosice","2021","11","Sawahan","Czechia","1","1","n/a",NULL,NULL,NULL,"n/a","n/a","n/a","n/a","n/a",NULL,"Sawahan, Czechia",NULL,NULL,NULL,NULL
"578","Visit Kosice","2021","10","Sedlcany","Czechia","1","1","Point","101826641","101826641","locality","Sedlčany","Central Bohemian","Czechia","14.428053","49.656567","0.6","Sedlcany, Czechia","657.9","474","14.428034","49.656247"
