"page_name","page_id","id_var_native","name_var_native","year_native","month_native","origin_city","origin_region","origin_country","val","value_source","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Prague",NULL,"Czechia","769","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Prague",NULL,"Czechia","35","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Prague",NULL,"Czechia","1021","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Prague",NULL,"Czechia","1021","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Prague",NULL,"Czechia","177","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Prague",NULL,"Czechia","177","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","10","Prague",NULL,"Czechia","208","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Prague",NULL,"Czechia","28","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Prague",NULL,"Czechia","575","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Prague",NULL,"Czechia","19","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Prague",NULL,"Czechia","841","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Prague",NULL,"Czechia","15","Facebook Graph API","Point","101748113","101748113","locality","Prague","Prague","Czechia","14.460249","50.06694","0.6","Prague, Czechia","656.75","458","14.460431","50.066987"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Prerov",NULL,"Czechia","16","Facebook Graph API","Point","101826569","101826569","locality","Přerov","Olomouc","Czechia","17.448672","49.455761","0.6","Prerov, Czechia","404.09","318","17.448633","49.455797"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Pribram",NULL,"Czechia","3","Facebook Graph API","Point","101826619","101826619","locality","Příbram","Central Bohemian","Czechia","14.001386","49.687775","0.6","Pribram, Czechia","706.63","492","14.001434","49.687778"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Prostejov",NULL,"Czechia","1","Facebook Graph API","Point","101840991","101840991","locality","Prostějov","Olomouc","Czechia","17.114327","49.474313","0.6","Prostejov, Czechia","430.82","332","17.113733","49.474388"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Rokycany",NULL,"Czechia","1","Facebook Graph API","Point","101840869","101840869","locality","Rokycany","Plzeň","Czechia","13.598429","49.739117","0.6","Rokycany, Czechia","736.16","500","13.598041","49.738795"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Roudnice nad Labem",NULL,"Czechia","1","Facebook Graph API","Point","101824309","101824309","locality","Roudnice nad Labem","Ústecký","Czechia","14.254064","50.424485","0.6","Roudnice nad Labem, Czechia","708.64","505","14.254755","50.424287"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Roztoky",NULL,"Czechia","1","Facebook Graph API","Point","101841019","101841019","locality","Roztoky","Central Bohemian","Czechia","14.392767","50.164026","0.6","Roztoky, Czechia","675.92","487","14.392763","50.164055"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Rudná",NULL,"Czechia","1","Facebook Graph API","Point","101825707","101825707","locality","Rudná","Central Bohemian","Czechia","14.225088","50.029005","0.6","Rudná, Czechia","675.33","467","14.225067","50.029042"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Sardice",NULL,"Czechia","1","Facebook Graph API","Point","101781125","101781125","locality","Šardice","South Moravian","Czechia","17.026178","48.965056","0.6","Sardice, Czechia","425.16","330","17.025805","48.965045"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Sezemice",NULL,"Czechia","1","Facebook Graph API","Point","101825263","101825263","locality","Sezemice","Pardubice","Czechia","15.852375","50.065949","0.6","Sezemice, Czechia","549.66","444","15.852477","50.065879"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Sloup v Čechách",NULL,"Czechia","2","Facebook Graph API","Point","4516290","4516290","street","Na Čechách","Ústecký","Czechia","14.171384","50.78586","1","Sloup v Čechách, Czechia","774.96","545","14.171384","50.78586"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Stechovice",NULL,"Czechia","1","Facebook Graph API","Point","1125879069","1125879069","locality","Štěchovice","Central Bohemian","Czechia","14.40543","49.85109","0.6","Stechovice, Czechia","670.3","476","14.405445","49.851102"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Stechovice",NULL,"Czechia","4","Facebook Graph API","Point","1125879069","1125879069","locality","Štěchovice","Central Bohemian","Czechia","14.40543","49.85109","0.6","Stechovice, Czechia","670.3","476","14.405445","49.851102"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Stod",NULL,"Czechia","1","Facebook Graph API","Point","101826445","101826445","locality","Stod","Plzeň","Czechia","13.166379","49.639079","0.6","Stod, Czechia","774.19","523","13.166119","49.639023"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Strazov",NULL,"Czechia","1","Facebook Graph API","Point","1125794445","1125794445","locality","Strážov","Plzeň","Czechia","13.24623","49.30326","0.6","Strazov, Czechia","802.17","561","13.246238","49.30324"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Tábor",NULL,"Czechia","4","Facebook Graph API","Point","101841973","101841973","locality","Tábor","South Bohemian","Czechia","14.678012","49.412229","0.6","Tábor, Czechia","618.37","456","14.678248","49.412357"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Teplice",NULL,"Czechia","3","Facebook Graph API","Point","101748135","101748135","locality","Teplice","Ústecký","Czechia","13.837687","50.646819","0.6","Teplice, Czechia","751.49","529","13.837757","50.646823"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Teplice",NULL,"Czechia","6","Facebook Graph API","Point","101748135","101748135","locality","Teplice","Ústecký","Czechia","13.837687","50.646819","0.6","Teplice, Czechia","751.49","529","13.837757","50.646823"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Vratimov",NULL,"Czechia","1","Facebook Graph API","Point","101840937","101840937","locality","Vratimov","Moravian-Silesian","Czechia","18.314883","49.768071","0.6","Vratimov, Czechia","334.82","274","18.314888","49.768199"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Vrchlabí",NULL,"Czechia","1","Facebook Graph API","Point","101841085","101841085","locality","Vrchlabí","Hradec Králové","Czechia","15.613342","50.618723","0.6","Vrchlabí, Czechia","664.37","491","15.613019","50.618724"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Zelenec",NULL,"Czechia","1","Facebook Graph API","Point","101825637","101825637","locality","Zeleneč","Central Bohemian","Czechia","14.661792","50.131731","0.6","Zelenec, Czechia","665.35","476","14.661593","50.131871"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Bátonyterenye",NULL,"Hungary","1","Facebook Graph API","Point","101784729","101784729","locality","Bátonyterenye","Nógrád","Hungary","19.819938","47.981014","1","Bátonyterenye, Hungary","248.04","155","19.819595","47.980698"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Budapest",NULL,"Hungary","5","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","2","Budapest",NULL,"Hungary","16978","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Budapest",NULL,"Hungary","74","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Budapest",NULL,"Hungary","1","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Budapest",NULL,"Hungary","5","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Budapest",NULL,"Hungary","14","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Budapest",NULL,"Hungary","279","Facebook Graph API","Point","101751703","101751703","locality","Budapest","Budapest","Hungary","19.092281","47.516581","1","Budapest, Hungary","256.91","158","19.092419","47.516476"
